Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-09-20,917000.0,59.96,87.32,94.99,14221.0,-0.0010899183640255736,-0.0014732688139669264,927857.1428571428,0.9882986913010008,31.67839350174765,0.005272142912247363,0.7295646459580022,-1.0,-1.8369701987210297e-16
2021-09-21,922000.0,84.71,89.45,95.66,14320.5,0.005437751300128909,0.006972331733501238,926571.4285714285,0.9950662966389147,38.99340043686203,0.005405970524621885,1.0321928155880256,-1.0,-1.8369701987210297e-16
2021-09-22,926000.0,54.23,87.78,91.14,14237.5,0.004329011089585479,-0.005812748350760039,926428.5714285715,0.9995373939861217,44.145557176566285,0.005489092287278454,0.6622904771273117,-1.0,-1.8369701987210297e-16
2021-09-23,924000.0,68.83,80.59,88.99,14279.2001953125,-0.002162163004495237,0.0029246178379726422,926000.0,0.9978401727861771,42.225383386885,0.005276770425811727,0.8333669654892647,-1.0,-1.8369701987210297e-16
2021-09-24,917000.0,92.75,72.14,90.5,14286.5,-0.007604599385219304,0.0005110888090603876,924785.7142857143,0.9915810612497103,36.27772158071723,0.0053996871780794655,1.1154182265813783,-1.0,-1.8369701987210297e-16
2021-09-25,918000.0,36.15,62.52,87.89,14274.666666666666,0.0010899183640256005,-0.0008286309973631327,924000.0,0.9935064935064936,37.62929597078878,0.005234755075564047,0.4385264378950092,-1.0,-1.8369701987210297e-16
2021-09-26,918000.0,33.21,61.41,85.54,14262.833333333334,0.0,-0.0008293181961663454,923214.2857142857,0.9943520309477757,37.629295970788775,0.005234755075564047,0.40450505677144977,-1.0,-1.8369701987210297e-16
2021-09-27,918000.0,57.03,60.99,83.56,14251.0,0.0,-0.0008300065357289191,922428.5714285715,0.9951990088276289,37.629295970788775,0.004859708012280951,0.6909753983811845,-1.0,-1.8369701987210297e-16
2021-09-28,918000.0,96.16,62.62,84.05,14242.5,0.0,-0.0005966273186615371,921428.5714285715,0.9962790697674418,37.629295970788775,0.004859708012280951,1.1614952720247662,-1.0,-1.8369701987210297e-16
2021-09-29,913000.0,59.4,63.36,82.43,14318.599609375,-0.005461510025522014,0.005328911736663133,919785.7142857143,0.9926225052419041,32.931738952382716,0.0049160577672435375,0.7133135856961036,-1.0,-1.8369701987210297e-16
2021-09-30,913000.0,102.68,68.2,79.09,14385.0,0.0,0.004626632894434391,918428.5714285715,0.9940892829366931,32.931738952382716,0.004786997644749965,1.2179369323577738,-1.0,-1.8369701987210297e-16
2021-10-01,922000.0,68.04,64.67,78.69,14328.599609375,0.009809342961625441,-0.003928484336886685,918714.2857142857,1.003576426683253,46.796896427771905,0.005165973346965077,0.8141223017165344,-0.8660254037844386,0.5000000000000001
2021-10-02,923000.0,57.64,67.74,77.07,14319.399739583334,0.0010840109462583103,-0.0006422696395554439,919071.4285714285,1.0042745006606046,48.0812198832548,0.005168214785883588,0.6887459422035633,-0.8660254037844386,0.5000000000000001
2021-10-03,923000.0,43.25,69.17,75.22,14310.199869791666,0.0,-0.0006426824149727181,919428.5714285715,1.0038844002486016,48.0812198832548,0.005160687056619797,0.5216541763868578,-0.8660254037844386,0.5000000000000001
2021-10-04,924000.0,65.81,70.42,75.65,14301.0,0.0010828371388318981,-0.0006430957212980856,919928.5714285715,1.004425809457256,49.49518785925152,0.00500524630449667,0.799196876465221,-0.8660254037844386,0.5000000000000001
2021-10-05,922000.0,171.9,81.24,79.69,14300.5,-0.002166848085090314,-3.496320123426133e-05,919928.5714285715,1.0022517276186038,46.752749174938195,0.005010749309214373,2.0427847943399233,-0.8660254037844386,0.5000000000000001
2021-10-06,917000.0,56.07,80.77,78.84,14246.0,-0.005437751300128993,-0.0038183361334019304,919285.7142857143,0.9975135975135975,40.68371911354772,0.005083286551365773,0.6656312138738703,-0.8660254037844386,0.5000000000000001
2021-10-07,918000.0,121.31,83.43,78.95,14232.400390625,0.0010899183640256005,-0.0009550824640596119,918857.1428571428,0.9990671641791045,42.297054995990806,0.005090376040906825,1.4114293469241488,-0.8660254037844386,0.5000000000000001
2021-10-08,914000.0,94.4,87.2,79.26,14170.7998046875,-0.0043668191663404025,-0.004337587461746806,918642.8571428572,0.9949459606562475,37.861084905869035,0.004610456964284378,1.0874135337959359,-0.8660254037844386,0.5000000000000001
2021-10-09,914000.0,37.86,84.37,78.07,14185.866536458334,0.0,0.00106265898871249,918357.1428571428,0.9952555028389205,37.86108490586902,0.004584313938195443,0.4416722727446827,-0.8660254037844386,0.5000000000000001
2021-10-10,914000.0,26.15,81.93,76.74,14200.933268229166,0.0,0.0010615309432076218,918071.4285714285,0.9955652376876994,37.861084905869035,0.004493146924217849,0.3078027707772399,-0.8660254037844386,0.5000000000000001
2021-10-11,914000.0,50.81,79.78,75.45,14216.0,0.0,0.001060405290074385,917785.7142857143,0.99587516538252,37.861084905869035,0.004407814401120616,0.6010551883328669,-0.8660254037844386,0.5000000000000001
2021-10-12,912000.0,81.57,66.88,75.87,14194.0,-0.0021905813798185863,-0.0015487507495590832,917357.1428571428,0.9941602429338939,35.3666018925297,0.00441665130825095,0.9675467937077376,-0.8660254037844386,0.5000000000000001
2021-10-13,916000.0,94.01,72.3,75.51,14221.2001953125,0.0043763745997987815,0.001914482631372232,917571.4285714285,0.9982874046395765,43.3986931486543,0.004508995217441189,1.097128319110122,-0.8660254037844386,0.5000000000000001
2021-10-14,928000.0,55.36,62.88,75.03,14219.7001953125,0.013015368112070227,-0.00010548189268197569,918642.8571428572,1.0101858331389473,59.613553825284015,0.005101076391599692,0.6461489978061573,-0.8660254037844386,0.5000000000000001
